a,p,e,u,w,Edot,Ldot,EdotH,EdotI,LdotH,LdotI,timing,job
0.99,1.5719407106994194,0.1724987902725195,0.0002467198171342,0.8306559326618259,0.09741676621768566,0.2576671528117134,-0.008856116212762237,0.10627288243044929,-0.023399262819031656,0.2810664156307463,7135.353684719012,15.0
0.99,1.5799574314808977,0.18213990050052992,0.0002467198171342,0.8535533905932737,0.09772219074312591,0.2579681238781359,-0.008844836741913963,0.10656702748503964,-0.023321045721549777,0.2812891695996839,5670.411012741039,14.0
0.99,1.5877865111653318,0.19143217932716988,0.0002467198171342,0.8750555348152298,0.09801610432000167,0.25826060932061595,-0.008832720086692161,0.10684882440669494,-0.023243049336430024,0.2815036586570436,7201.877406608313,13.0
0.99,1.5953410940626829,0.2002926431361246,0.0002467198171342,0.8950775061878452,0.09829617952774092,0.258542295939917,-0.008820101506507043,0.10711628103424764,-0.02316650514623951,0.28170880108615926,6263.047904539009,12.0
0.99,1.6025351247287878,0.20864074284354947,0.0002467198171342,0.9135402871372809,0.09856009119200829,0.25881066163588856,-0.008807317140882976,0.10736740833289089,-0.023092609632974513,0.2819032712688596,8943.592392213643,11.0
0.99,1.6092848548638077,0.2163994006262292,0.0002467198171342,0.9303710135019718,0.09880553518942971,0.25906299183124154,-0.00879469751406881,0.10760023270350023,-0.023022505599999094,0.28208549743123806,9995.325708357967,10.0
0.99,1.6155102956549598,0.22349601009560782,0.0002467198171342,0.9455032620941839,0.09903026518888938,0.25929646042650417,-0.008782560742663368,0.10781282593155211,-0.02295726479890406,0.28225372522540904,9996.533110662014,9.0
0.99,1.6211365893300953,0.2298633849943923,0.0002467198171342,0.9588773128419905,0.0992321595862933,0.2595082756822286,-0.008771206712131389,0.10800336629842507,-0.022897874068733195,0.28240614975096096,6551.083293383941,8.0
0.99,1.626095277621871,0.2354406422291175,0.0002467198171342,0.9704403844771128,0.09940923592138103,0.2596957034160524,-0.00876091247288727,0.10817014839426771,-0.022845224876267202,0.28254092829232047,11837.448268258944,6.0
0.99,1.630325448419195,0.24017400600942515,0.0002467198171342,0.9801468428384715,0.09955970129710182,0.25985617691069973,-0.008751926295351146,0.10831162759245443,-0.02280010139488761,0.2826562783055874,8383.704334914219,5.0
